SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22023,1629006,0022300035,"NOV 17, 2023",PHX @ UTA,W,13,0,1,0.0,0,0,0.0,1,2,0.5,1,0,1,0,0,0,1,2,1,-14,1
22023,1629006,0022300197,"NOV 15, 2023",PHX vs. MIN,W,19,4,5,0.8,3,3,1.0,1,2,0.5,0,0,0,1,0,0,0,1,12,11,1
22023,1629006,0022300185,"NOV 12, 2023",PHX vs. OKC,L,21,0,3,0.0,0,2,0.0,8,8,1.0,1,1,2,1,0,1,1,1,8,-8,1
22023,1629006,0022300015,"NOV 10, 2023",PHX vs. LAL,L,13,0,4,0.0,0,4,0.0,2,2,1.0,2,4,6,1,0,0,0,0,2,7,1
22023,1629006,0022300162,"NOV 08, 2023",PHX @ CHI,W,18,3,6,0.5,0,2,0.0,1,2,0.5,2,0,2,0,1,0,0,2,7,-18,1
22023,1629006,0022300140,"NOV 05, 2023",PHX @ DET,W,29,3,6,0.5,0,1,0.0,4,5,0.8,4,3,7,2,2,0,2,1,10,9,1
22023,1629006,0022300132,"NOV 04, 2023",PHX @ PHI,L,26,2,7,0.286,0,2,0.0,0,0,0.0,1,0,1,2,2,1,1,0,4,-12,1
22023,1629006,0022300131,"NOV 02, 2023",PHX vs. SAS,L,12,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,2,0,0,0,0,-4,1
22023,1629006,0022300113,"OCT 31, 2023",PHX vs. SAS,L,30,3,10,0.3,1,4,0.25,4,5,0.8,1,1,2,2,0,2,2,1,11,-3,1
22023,1629006,0022300094,"OCT 28, 2023",PHX vs. UTA,W,23,2,4,0.5,0,2,0.0,3,3,1.0,0,1,1,0,0,0,0,3,7,25,1
22023,1629006,0022300076,"OCT 26, 2023",PHX @ LAL,L,33,3,5,0.6,2,4,0.5,2,2,1.0,4,4,8,3,0,1,1,2,10,5,1
22023,1629006,0022300062,"OCT 24, 2023",PHX @ GSW,W,32,7,9,0.778,1,1,1.0,2,2,1.0,4,1,5,1,1,0,2,2,17,2,1
22023,1631217,0022300865,"MAR 01, 2024",LAC vs. WAS,W,7,1,1,1.0,0,0,0.0,0,2,0.0,1,3,4,0,1,1,0,0,2,1,1
22023,1631217,0022300458,"JAN 01, 2024",LAC vs. MIA,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-3,1
22023,1631217,0022300273,"NOV 30, 2023",LAC @ GSW,L,1,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,2,1
22023,1631217,0022300244,"NOV 25, 2023",LAC vs. DAL,W,5,0,2,0.0,0,0,0.0,1,2,0.5,2,0,2,0,1,0,0,0,1,-1,1
22023,1631217,0022300223,"NOV 20, 2023",LAC @ SAS,W,4,1,2,0.5,0,0,0.0,1,2,0.5,2,0,2,0,1,0,0,0,3,3,1
22023,1631217,0022300179,"NOV 12, 2023",LAC vs. MEM,L,11,1,2,0.5,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,1,2,-6,1
22023,1631217,0022300014,"NOV 10, 2023",LAC @ DAL,L,16,4,6,0.667,0,0,0.0,3,4,0.75,6,3,9,0,0,0,0,3,11,2,1
22023,1631217,0022300151,"NOV 06, 2023",LAC @ NYK,L,6,1,1,1.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,4,-2,1
22023,1631217,0022300114,"OCT 31, 2023",LAC vs. ORL,W,3,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,2,0,0,1,0,2,2,1
22023,1631217,0022300099,"OCT 29, 2023",LAC vs. SAS,W,5,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,2,0,0,1,0,0,10,1
22023,1631217,0022300074,"OCT 25, 2023",LAC vs. POR,W,4,1,3,0.333,0,0,0.0,0,0,0.0,1,0,1,0,2,0,0,0,2,-10,1
22023,1631209,0022301089,"APR 01, 2024",IND vs. BKN,W,4,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-5,1
22023,203995,0022301187,"APR 14, 2024",CHA @ CLE,W,10,1,4,0.25,1,3,0.333,0,0,0.0,0,1,1,4,0,0,1,0,3,-8,1
22023,203995,0022301173,"APR 12, 2024",CHA @ BOS,L,16,2,5,0.4,1,2,0.5,0,0,0.0,0,1,1,3,0,0,3,1,5,-21,1
22023,203995,0022301159,"APR 10, 2024",CHA @ ATL,W,22,0,3,0.0,0,2,0.0,2,2,1.0,0,2,2,5,1,0,2,0,2,-14,1
22023,203995,0022301144,"APR 09, 2024",CHA vs. DAL,L,26,3,10,0.3,0,3,0.0,0,0,0.0,0,2,2,4,1,1,2,3,6,-26,1
22023,203995,0022301135,"APR 07, 2024",CHA vs. OKC,L,31,6,12,0.5,4,7,0.571,1,2,0.5,0,1,1,10,1,0,4,2,17,-3,1
22023,203995,0022301115,"APR 05, 2024",CHA vs. ORL,W,35,4,9,0.444,1,5,0.2,5,5,1.0,0,5,5,9,1,0,3,3,14,20,1
22023,203995,0022301087,"APR 01, 2024",CHA vs. BOS,L,37,5,13,0.385,1,6,0.167,2,2,1.0,0,2,2,9,0,0,1,1,13,-1,1
22023,203995,0022301079,"MAR 31, 2024",CHA vs. LAC,L,35,4,14,0.286,2,7,0.286,0,2,0.0,3,2,5,13,1,0,0,4,10,-6,1
22023,203995,0022301062,"MAR 29, 2024",CHA vs. GSW,L,33,3,7,0.429,1,4,0.25,3,4,0.75,0,2,2,8,2,0,2,2,10,-16,1
22023,203995,0022301048,"MAR 27, 2024",CHA vs. CLE,W,34,5,11,0.455,1,3,0.333,0,0,0.0,0,1,1,12,2,0,5,3,11,1,1
22023,203995,0022301033,"MAR 25, 2024",CHA @ CLE,L,31,1,4,0.25,0,1,0.0,0,0,0.0,0,2,2,4,0,0,2,1,2,-17,1
22023,203995,0022301021,"MAR 23, 2024",CHA @ ATL,L,30,3,10,0.3,0,3,0.0,2,2,1.0,1,2,3,6,0,1,1,1,8,-18,1
22023,203995,0022300991,"MAR 19, 2024",CHA @ ORL,L,27,8,10,0.8,2,3,0.667,2,2,1.0,0,1,1,1,1,0,3,1,20,-23,1
22023,203995,0022300969,"MAR 16, 2024",CHA @ PHI,L,33,5,12,0.417,1,4,0.25,0,0,0.0,0,2,2,4,1,1,5,1,11,-14,1
22023,203995,0022300961,"MAR 15, 2024",CHA vs. PHX,L,31,7,12,0.583,0,2,0.0,7,9,0.778,1,0,1,3,0,1,1,1,21,-10,1
22023,203995,0022300950,"MAR 13, 2024",CHA @ MEM,W,30,9,10,0.9,5,6,0.833,2,2,1.0,0,0,0,8,2,0,2,2,25,21,1
22023,203995,0022300933,"MAR 11, 2024",CHA @ DET,L,33,3,7,0.429,3,5,0.6,2,2,1.0,1,4,5,7,1,0,2,3,11,-8,1
22023,203995,0022300918,"MAR 09, 2024",CHA vs. BKN,W,31,5,13,0.385,1,5,0.2,1,1,1.0,1,4,5,10,0,0,5,1,12,2,1
22023,203995,0022300910,"MAR 08, 2024",CHA @ WAS,L,32,6,14,0.429,0,5,0.0,2,2,1.0,0,3,3,3,0,0,3,1,14,-13,1
22023,203995,0022300885,"MAR 05, 2024",CHA vs. ORL,L,29,8,15,0.533,1,4,0.25,4,4,1.0,2,3,5,4,2,0,4,2,21,-2,1
22023,203995,0022300875,"MAR 03, 2024",CHA @ TOR,L,36,5,13,0.385,0,2,0.0,2,3,0.667,1,1,2,6,2,0,4,1,12,-6,1
22023,203995,0022300858,"MAR 01, 2024",CHA @ PHI,L,28,4,9,0.444,1,2,0.5,4,4,1.0,0,0,0,7,2,0,2,0,13,-7,1
22023,203995,0022300849,"FEB 29, 2024",CHA vs. MIL,L,15,1,5,0.2,0,4,0.0,0,0,0.0,0,1,1,7,0,0,1,0,2,-14,1
22023,203995,0022300840,"FEB 27, 2024",CHA @ MIL,L,17,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,3,0,0,2,1,2,-31,1
22023,203995,0022300826,"FEB 25, 2024",CHA @ POR,W,24,5,6,0.833,1,2,0.5,0,0,0.0,0,2,2,7,2,0,0,1,11,-4,1
22023,203995,0022300811,"FEB 23, 2024",CHA @ GSW,L,22,4,13,0.308,2,7,0.286,0,0,0.0,1,1,2,3,0,0,2,0,10,-12,1
22023,203995,0022300801,"FEB 22, 2024",CHA @ UTA,W,20,1,9,0.111,0,3,0.0,2,4,0.5,1,1,2,8,0,0,2,3,4,15,1
22023,203995,0022300777,"FEB 14, 2024",CHA vs. ATL,W,20,4,9,0.444,1,3,0.333,4,4,1.0,0,2,2,5,0,0,1,3,13,8,1
22023,203995,0022300761,"FEB 12, 2024",CHA vs. IND,W,21,1,3,0.333,0,1,0.0,0,0,0.0,1,2,3,4,0,0,2,3,2,9,1
22023,203995,0022300751,"FEB 10, 2024",CHA vs. MEM,W,26,8,13,0.615,2,3,0.667,0,0,0.0,0,1,1,9,0,0,3,1,18,14,1
22023,203995,0022300724,"FEB 06, 2024",OKC @ UTA,L,11,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,3,0,0,-2,1
22023,203995,0022300710,"FEB 04, 2024",OKC vs. TOR,W,14,1,4,0.25,1,3,0.333,0,0,0.0,0,1,1,5,0,0,0,0,3,2,1
22023,203995,0022300695,"FEB 02, 2024",OKC vs. CHA,W,14,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,4,0,0,3,0,2,5,1
22023,203995,0022300682,"JAN 31, 2024",OKC vs. DEN,W,17,4,8,0.5,1,3,0.333,3,5,0.6,0,2,2,5,0,0,2,0,12,14,1
22023,203995,0022300664,"JAN 29, 2024",OKC vs. MIN,L,4,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,-1,1
22023,203995,0022300640,"JAN 26, 2024",OKC @ NOP,W,17,1,2,0.5,0,0,0.0,1,1,1.0,0,2,2,1,0,0,2,0,3,12,1
22023,203995,0022300622,"JAN 24, 2024",OKC @ SAS,W,14,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,3,1,0,3,0,2,10,1
22023,203995,0022300617,"JAN 23, 2024",OKC vs. POR,W,7,0,1,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,1,0,1,-8,1
22023,203995,0022300599,"JAN 20, 2024",OKC @ MIN,W,8,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-10,1
22023,203995,0022300581,"JAN 18, 2024",OKC @ UTA,W,9,2,2,1.0,0,0,0.0,2,2,1.0,0,0,0,1,0,0,1,1,6,7,1
22023,203995,0022300568,"JAN 16, 2024",OKC @ LAC,L,11,3,4,0.75,0,1,0.0,1,1,1.0,0,1,1,2,0,0,0,0,7,8,1
22023,203995,0022300565,"JAN 15, 2024",OKC @ LAL,L,15,2,4,0.5,2,2,1.0,0,0,0.0,0,1,1,1,0,0,0,2,6,4,1
22023,203995,0022300546,"JAN 13, 2024",OKC vs. ORL,W,11,3,5,0.6,1,2,0.5,0,0,0.0,0,2,2,1,1,0,1,1,7,0,1
22023,203995,0022300529,"JAN 11, 2024",OKC vs. POR,W,9,0,0,0.0,0,0,0.0,2,2,1.0,0,1,1,2,0,0,0,0,2,8,1
22023,203995,0022300522,"JAN 10, 2024",OKC @ MIA,W,15,2,2,1.0,0,0,0.0,0,0,0.0,0,1,1,5,1,0,0,1,4,16,1
22023,203995,0022300481,"JAN 05, 2024",OKC @ BKN,L,12,3,4,0.75,0,1,0.0,0,0,0.0,0,0,0,3,1,1,0,0,6,1,1
22023,203995,0022300462,"JAN 02, 2024",OKC vs. BOS,W,11,1,5,0.2,1,4,0.25,0,0,0.0,0,1,1,5,0,0,0,2,3,4,1
22023,203995,0022300447,"DEC 31, 2023",OKC vs. BKN,W,12,1,1,1.0,0,0,0.0,0,0,0.0,1,2,3,4,1,0,0,4,2,6,1
22023,203995,0022300435,"DEC 29, 2023",OKC @ DEN,W,14,1,4,0.25,0,3,0.0,0,0,0.0,0,1,1,2,0,1,0,2,2,4,1
22023,203995,0022300411,"DEC 26, 2023",OKC vs. MIN,W,16,1,7,0.143,0,4,0.0,0,0,0.0,0,0,0,4,2,0,1,3,2,7,1
22023,203995,0022300355,"DEC 18, 2023",OKC vs. MEM,W,7,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,-10,1
22023,203995,0022300302,"DEC 11, 2023",OKC vs. UTA,W,16,1,5,0.2,0,3,0.0,0,0,0.0,0,1,1,5,1,0,0,0,2,8,1
22023,203995,0022300234,"NOV 22, 2023",OKC vs. CHI,W,11,1,4,0.25,0,3,0.0,0,0,0.0,0,0,0,2,0,0,2,0,2,-2,1
22023,203995,0022300215,"NOV 19, 2023",OKC @ POR,W,6,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,2,0,0,3,1
22023,203995,0022300207,"NOV 18, 2023",OKC @ GSW,W,8,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,-1,1
22023,203995,0022300201,"NOV 16, 2023",OKC @ GSW,W,21,1,5,0.2,1,3,0.333,2,2,1.0,0,2,2,7,0,0,0,3,5,18,1
22023,203995,0022300021,"NOV 14, 2023",OKC vs. SAS,W,19,2,4,0.5,2,3,0.667,2,4,0.5,0,1,1,4,1,0,2,1,8,16,1
22023,203995,0022300005,"NOV 03, 2023",OKC vs. GSW,L,12,2,5,0.4,1,2,0.5,0,0,0.0,0,1,1,3,0,0,0,1,5,-2,1
22023,203995,0022300095,"OCT 29, 2023",OKC vs. DEN,L,14,1,3,0.333,0,2,0.0,0,0,0.0,0,0,0,3,0,0,2,1,2,-9,1
22023,203995,0022300081,"OCT 27, 2023",OKC @ CLE,W,6,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,2,0,3,2,1
22023,1630544,0022301187,"APR 14, 2024",CHA @ CLE,W,24,4,11,0.364,3,6,0.5,0,0,0.0,0,4,4,6,1,0,2,2,11,-3,1
22023,1630544,0022301173,"APR 12, 2024",CHA @ BOS,L,31,6,10,0.6,3,4,0.75,4,5,0.8,0,3,3,8,0,0,4,1,19,0,1
22023,1630544,0022301159,"APR 10, 2024",CHA @ ATL,W,37,5,13,0.385,1,4,0.25,5,6,0.833,1,2,3,7,7,0,1,0,16,2,1
22023,1630544,0022301144,"APR 09, 2024",CHA vs. DAL,L,35,5,13,0.385,0,2,0.0,1,2,0.5,1,4,5,6,1,0,0,0,11,-11,1
22023,1630544,0022301135,"APR 07, 2024",CHA vs. OKC,L,33,7,7,1.0,3,3,1.0,1,1,1.0,1,4,5,6,4,2,5,2,18,-18,1
22023,1630544,0022301115,"APR 05, 2024",CHA vs. ORL,W,32,2,5,0.4,1,2,0.5,2,2,1.0,0,4,4,5,3,0,1,2,7,9,1
22023,1630544,0022301102,"APR 03, 2024",CHA vs. POR,L,35,4,11,0.364,0,6,0.0,3,4,0.75,0,3,3,2,3,0,2,1,11,2,1
22023,1630544,0022301087,"APR 01, 2024",CHA vs. BOS,L,26,2,7,0.286,0,3,0.0,0,0,0.0,0,4,4,4,0,0,2,2,4,-22,1
22023,1630544,0022301079,"MAR 31, 2024",CHA vs. LAC,L,26,3,7,0.429,1,2,0.5,2,2,1.0,0,2,2,5,1,0,6,2,9,1,1
22023,1630544,0022301062,"MAR 29, 2024",CHA vs. GSW,L,33,3,9,0.333,1,6,0.167,0,0,0.0,1,2,3,4,0,1,4,0,7,-15,1
22023,1630544,0022301048,"MAR 27, 2024",CHA vs. CLE,W,29,6,10,0.6,1,4,0.25,4,4,1.0,0,1,1,8,1,0,2,3,17,11,1
22023,1630544,0022301033,"MAR 25, 2024",CHA @ CLE,L,34,5,11,0.455,2,3,0.667,0,0,0.0,1,6,7,5,0,0,3,2,12,-13,1
22023,1630544,0022301021,"MAR 23, 2024",CHA @ ATL,L,29,4,11,0.364,1,5,0.2,0,0,0.0,1,2,3,9,1,0,1,0,9,-19,1
22023,1630544,0022300991,"MAR 19, 2024",CHA @ ORL,L,29,5,8,0.625,1,2,0.5,0,0,0.0,0,4,4,5,1,0,1,0,11,-2,1
22023,1630544,0022300969,"MAR 16, 2024",CHA @ PHI,L,37,7,16,0.438,3,6,0.5,4,7,0.571,3,5,8,6,4,0,2,3,21,-3,1
22023,1630544,0022300961,"MAR 15, 2024",CHA vs. PHX,L,36,4,10,0.4,1,5,0.2,3,5,0.6,1,3,4,7,1,0,0,2,12,-1,1
22023,1630544,0022300950,"MAR 13, 2024",CHA @ MEM,W,30,5,9,0.556,0,2,0.0,0,1,0.0,1,4,5,0,2,0,3,1,10,-4,1
22023,1630544,0022300885,"MAR 05, 2024",CHA vs. ORL,L,34,7,9,0.778,2,4,0.5,2,2,1.0,0,6,6,4,2,0,2,2,18,-6,1
22023,1630544,0022300875,"MAR 03, 2024",CHA @ TOR,L,30,3,8,0.375,0,0,0.0,0,0,0.0,0,4,4,4,2,0,1,2,6,-10,1
22023,1630544,0022300858,"MAR 01, 2024",CHA @ PHI,L,32,3,10,0.3,1,4,0.25,2,2,1.0,0,3,3,6,0,0,0,2,9,-9,1
22023,1630544,0022300849,"FEB 29, 2024",CHA vs. MIL,L,29,4,10,0.4,1,5,0.2,0,0,0.0,1,6,7,4,2,0,1,1,9,-16,1
22023,1630544,0022300840,"FEB 27, 2024",CHA @ MIL,L,33,6,12,0.5,2,5,0.4,2,5,0.4,0,4,4,3,2,0,2,1,16,-8,1
22023,1630544,0022300826,"FEB 25, 2024",CHA @ POR,W,25,2,7,0.286,1,3,0.333,1,1,1.0,0,2,2,3,3,0,0,3,6,8,1
22023,1630544,0022300811,"FEB 23, 2024",CHA @ GSW,L,32,3,9,0.333,2,5,0.4,2,2,1.0,0,4,4,2,1,0,3,4,10,-4,1
22023,1630544,0022300801,"FEB 22, 2024",CHA @ UTA,W,30,4,8,0.5,2,3,0.667,3,4,0.75,1,5,6,4,2,0,1,4,13,2,1
22023,1630544,0022300777,"FEB 14, 2024",CHA vs. ATL,W,30,7,13,0.538,4,5,0.8,3,3,1.0,1,7,8,6,2,0,1,1,21,4,1
22023,1630544,0022300761,"FEB 12, 2024",CHA vs. IND,W,34,5,11,0.455,1,3,0.333,0,0,0.0,1,8,9,7,0,0,4,1,11,10,1
22023,1630544,0022300751,"FEB 10, 2024",CHA vs. MEM,W,27,4,11,0.364,1,5,0.2,0,0,0.0,1,3,4,9,2,0,2,1,9,-6,1
22023,1630544,0022300529,"JAN 11, 2024",OKC vs. POR,W,18,4,5,0.8,3,4,0.75,0,0,0.0,1,6,7,4,0,0,1,0,11,13,1
22023,1630544,0022300419,"DEC 27, 2023",OKC vs. NYK,W,6,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-5,1
22023,1630544,0022300411,"DEC 26, 2023",OKC vs. MIN,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1
22023,1630544,0022300379,"DEC 21, 2023",OKC vs. LAC,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,1
22023,1630544,0022300355,"DEC 18, 2023",OKC vs. MEM,W,7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,1,0,0,-12,1
22023,1630544,0022300302,"DEC 11, 2023",OKC vs. UTA,W,13,2,6,0.333,0,1,0.0,0,0,0.0,0,2,2,0,0,0,1,2,4,-21,1
22023,1630544,0022301212,"DEC 06, 2023",OKC @ HOU,L,24,4,8,0.5,2,4,0.5,0,0,0.0,0,3,3,4,2,0,1,0,10,7,1
22023,1630544,0022300271,"NOV 30, 2023",OKC vs. LAL,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,0,0,3,1
22023,1630544,0022300215,"NOV 19, 2023",OKC @ POR,W,24,3,7,0.429,1,3,0.333,0,0,0.0,2,3,5,2,0,0,3,1,7,17,1
22023,1630544,0022300021,"NOV 14, 2023",OKC vs. SAS,W,9,2,4,0.5,1,3,0.333,0,0,0.0,0,2,2,2,1,0,1,0,5,7,1
22023,1630544,0022300109,"OCT 30, 2023",OKC vs. DET,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-8,1
22023,1630544,0022300095,"OCT 29, 2023",OKC vs. DEN,L,8,5,7,0.714,1,2,0.5,1,1,1.0,1,3,4,1,0,0,1,0,12,-5,1
22023,1630544,0022300070,"OCT 25, 2023",OKC @ CHI,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1
22023,1641706,0022301173,"APR 12, 2024",CHA @ BOS,L,14,3,8,0.375,1,4,0.25,2,2,1.0,0,2,2,0,0,0,1,0,9,-15,1
22023,1641706,0022301159,"APR 10, 2024",CHA @ ATL,W,33,9,17,0.529,5,11,0.455,4,4,1.0,0,3,3,2,0,0,1,2,27,1,1
22023,1641706,0022301144,"APR 09, 2024",CHA vs. DAL,L,35,6,15,0.4,4,8,0.5,5,5,1.0,1,5,6,4,3,0,3,3,21,-20,1
22023,1641706,0022301135,"APR 07, 2024",CHA vs. OKC,L,36,4,13,0.308,1,8,0.125,4,5,0.8,1,2,3,4,1,3,2,2,13,-24,1
22023,1641706,0022301115,"APR 05, 2024",CHA vs. ORL,W,39,11,13,0.846,5,6,0.833,5,5,1.0,0,6,6,2,1,1,5,3,32,7,1
22023,1641706,0022301102,"APR 03, 2024",CHA vs. POR,L,30,9,20,0.45,1,8,0.125,2,3,0.667,0,2,2,1,2,1,2,1,21,-3,1
22023,1641706,0022301087,"APR 01, 2024",CHA vs. BOS,L,40,7,15,0.467,3,6,0.5,2,2,1.0,1,4,5,2,1,0,1,4,19,-5,1
