SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22023,1641706,0022301079,"MAR 31, 2024",CHA vs. LAC,L,40,8,19,0.421,5,13,0.385,1,2,0.5,1,5,6,4,0,1,2,4,22,-5,1
22023,1641706,0022301062,"MAR 29, 2024",CHA vs. GSW,L,33,5,15,0.333,2,8,0.25,0,0,0.0,3,0,3,3,0,1,1,2,12,-18,1
22023,1641706,0022301048,"MAR 27, 2024",CHA vs. CLE,W,35,11,19,0.579,7,13,0.538,2,2,1.0,0,6,6,1,0,1,1,3,31,8,1
22023,1641706,0022301033,"MAR 25, 2024",CHA @ CLE,L,37,8,18,0.444,3,8,0.375,5,5,1.0,0,8,8,3,0,0,3,1,24,-10,1
22023,1641706,0022301021,"MAR 23, 2024",CHA @ ATL,L,34,5,12,0.417,2,6,0.333,1,3,0.333,0,2,2,1,0,0,1,1,13,-23,1
22023,1641706,0022300991,"MAR 19, 2024",CHA @ ORL,L,32,7,20,0.35,4,9,0.444,3,4,0.75,1,6,7,1,1,0,2,2,21,-25,1
22023,1641706,0022300969,"MAR 16, 2024",CHA @ PHI,L,15,3,7,0.429,0,2,0.0,0,0,0.0,1,1,2,1,0,1,3,3,6,-8,1
22023,1641706,0022300961,"MAR 15, 2024",CHA vs. PHX,L,29,4,15,0.267,2,8,0.25,4,5,0.8,1,3,4,1,2,1,0,4,14,-7,1
22023,1641706,0022300950,"MAR 13, 2024",CHA @ MEM,W,36,4,12,0.333,2,6,0.333,0,1,0.0,1,2,3,5,4,0,1,1,10,0,1
22023,1641706,0022300933,"MAR 11, 2024",CHA @ DET,L,35,7,17,0.412,3,10,0.3,2,3,0.667,1,4,5,7,1,1,0,2,19,-8,1
22023,1641706,0022300918,"MAR 09, 2024",CHA vs. BKN,W,36,10,21,0.476,2,10,0.2,1,2,0.5,0,7,7,3,0,1,2,2,23,-3,1
22023,1641706,0022300910,"MAR 08, 2024",CHA @ WAS,L,30,8,19,0.421,2,7,0.286,3,3,1.0,1,5,6,0,0,1,1,4,21,-16,1
22023,1641706,0022300885,"MAR 05, 2024",CHA vs. ORL,L,38,7,15,0.467,4,8,0.5,0,0,0.0,0,5,5,3,1,0,4,3,18,-6,1
22023,1641706,0022300875,"MAR 03, 2024",CHA @ TOR,L,37,11,21,0.524,4,8,0.5,0,1,0.0,3,7,10,3,0,1,2,1,26,-12,1
22023,1641706,0022300849,"FEB 29, 2024",CHA vs. MIL,L,40,8,21,0.381,2,7,0.286,3,3,1.0,1,6,7,1,0,0,1,2,21,-1,1
22023,1641706,0022300840,"FEB 27, 2024",CHA @ MIL,L,33,6,14,0.429,2,7,0.286,0,0,0.0,0,2,2,2,1,0,1,0,14,-32,1
22023,1641706,0022300826,"FEB 25, 2024",CHA @ POR,W,38,8,18,0.444,1,6,0.167,0,0,0.0,0,4,4,1,2,0,5,2,17,7,1
22023,1641706,0022300811,"FEB 23, 2024",CHA @ GSW,L,31,4,14,0.286,2,7,0.286,1,2,0.5,1,2,3,5,4,1,4,3,11,3,1
22023,1641706,0022300801,"FEB 22, 2024",CHA @ UTA,W,38,6,16,0.375,3,9,0.333,1,1,1.0,0,3,3,5,4,0,1,3,16,-3,1
22023,1641706,0022300777,"FEB 14, 2024",CHA vs. ATL,W,36,8,19,0.421,4,9,0.444,6,6,1.0,3,3,6,4,1,3,5,2,26,24,1
22023,1641706,0022300761,"FEB 12, 2024",CHA vs. IND,W,29,4,8,0.5,2,5,0.4,2,2,1.0,0,4,4,1,0,0,1,4,12,5,1
22023,1641706,0022300751,"FEB 10, 2024",CHA vs. MEM,W,31,7,9,0.778,3,4,0.75,1,1,1.0,0,6,6,1,0,0,3,4,18,0,1
22023,1641706,0022300745,"FEB 09, 2024",CHA @ MIL,L,29,6,18,0.333,1,6,0.167,3,4,0.75,2,4,6,3,1,1,2,2,16,-31,1
22023,1641706,0022300726,"FEB 07, 2024",CHA vs. TOR,L,41,9,17,0.529,2,8,0.25,0,0,0.0,0,4,4,1,2,1,4,1,20,-12,1
22023,1641706,0022300713,"FEB 05, 2024",CHA vs. LAL,L,33,13,25,0.52,5,11,0.455,2,2,1.0,1,3,4,3,4,0,2,4,33,3,1
22023,1641706,0022300707,"FEB 04, 2024",CHA vs. IND,L,38,10,25,0.4,5,12,0.417,10,12,0.833,2,4,6,1,1,2,1,1,35,0,1
22023,1641706,0022300695,"FEB 02, 2024",CHA @ OKC,L,32,11,19,0.579,5,8,0.625,1,1,1.0,1,3,4,4,3,2,2,4,28,-17,1
22023,1641706,0022300674,"JAN 31, 2024",CHA vs. CHI,L,38,8,21,0.381,3,10,0.3,2,2,1.0,0,1,1,3,1,0,2,2,21,-17,1
22023,1641706,0022300657,"JAN 29, 2024",CHA vs. NYK,L,39,11,19,0.579,3,6,0.5,4,5,0.8,1,6,7,3,0,1,1,1,29,-19,1
22023,1641706,0022300647,"JAN 27, 2024",CHA vs. UTA,L,37,6,18,0.333,0,7,0.0,0,0,0.0,0,1,1,3,1,0,1,3,12,-6,1
22023,1641706,0022300635,"JAN 26, 2024",CHA vs. HOU,L,20,2,8,0.25,1,3,0.333,0,0,0.0,0,1,1,2,0,0,0,4,5,-25,1
22023,1641706,0022300619,"JAN 24, 2024",CHA @ DET,L,39,8,17,0.471,5,10,0.5,2,3,0.667,1,6,7,4,0,1,2,4,23,-15,1
22023,1641706,0022300610,"JAN 22, 2024",CHA @ MIN,W,29,11,13,0.846,3,4,0.75,2,2,1.0,0,3,3,2,1,0,0,4,27,14,1
22023,1641706,0022300593,"JAN 20, 2024",CHA vs. PHI,L,35,8,17,0.471,2,10,0.2,5,5,1.0,2,5,7,3,0,1,1,1,23,-6,1
22023,1641706,0022300584,"JAN 19, 2024",CHA vs. SAS,W,35,8,14,0.571,4,7,0.571,4,5,0.8,3,6,9,2,2,0,3,0,24,5,1
22023,1641706,0022300541,"JAN 12, 2024",CHA @ SAS,L,9,0,5,0.0,0,1,0.0,1,2,0.5,2,0,2,1,1,0,1,1,1,-5,1
22023,1641706,0022300518,"JAN 10, 2024",CHA vs. SAC,L,28,5,10,0.5,4,6,0.667,1,2,0.5,0,1,1,2,0,0,0,1,15,4,1
22023,1641706,0022300506,"JAN 08, 2024",CHA vs. CHI,L,31,2,11,0.182,0,7,0.0,0,0,0.0,0,6,6,4,1,0,3,4,4,-6,1
22023,1641706,0022300484,"JAN 05, 2024",CHA @ CHI,L,23,3,13,0.231,1,7,0.143,2,2,1.0,0,3,3,1,1,0,0,3,9,3,1
22023,1641706,0022300455,"JAN 01, 2024",CHA @ DEN,L,32,5,17,0.294,3,9,0.333,2,2,1.0,0,5,5,1,0,0,2,1,15,-31,1
22023,1641706,0022300436,"DEC 29, 2023",CHA @ PHX,L,31,7,16,0.438,6,10,0.6,0,0,0.0,1,0,1,3,1,1,0,4,20,-15,1
22023,1641706,0022300428,"DEC 28, 2023",CHA @ LAL,L,29,5,9,0.556,3,5,0.6,4,4,1.0,1,0,1,2,1,1,3,0,17,-4,1
22023,1641706,0022300390,"DEC 23, 2023",CHA vs. DEN,L,11,2,5,0.4,0,2,0.0,0,0,0.0,0,1,1,2,0,0,3,1,4,-4,1
22023,1641706,0022300365,"DEC 20, 2023",CHA @ IND,L,33,9,17,0.529,2,4,0.5,1,2,0.5,2,4,6,3,1,0,1,4,21,-30,1
22023,1641706,0022300354,"DEC 18, 2023",CHA @ TOR,L,37,6,16,0.375,0,5,0.0,2,2,1.0,0,3,3,0,0,1,3,3,14,-6,1
22023,1641706,0022300335,"DEC 16, 2023",CHA vs. PHI,L,29,4,16,0.25,2,7,0.286,4,4,1.0,0,4,4,4,0,1,3,0,14,-28,1
22023,1641706,0022300326,"DEC 15, 2023",CHA vs. NOP,L,35,7,16,0.438,2,5,0.4,0,2,0.0,0,4,4,3,1,0,0,3,16,-1,1
22023,1641706,0022300312,"DEC 13, 2023",CHA @ MIA,L,39,7,16,0.438,4,10,0.4,0,0,0.0,0,2,2,3,3,0,5,3,18,-4,1
22023,1641706,0022300292,"DEC 11, 2023",CHA vs. MIA,L,30,6,14,0.429,3,8,0.375,1,1,1.0,0,4,4,2,0,0,2,5,16,3,1
22023,1641706,0022301216,"DEC 08, 2023",CHA vs. TOR,W,35,7,15,0.467,4,7,0.571,2,2,1.0,0,5,5,3,0,2,4,1,20,2,1
22023,1641706,0022301211,"DEC 06, 2023",CHA @ CHI,L,39,4,14,0.286,3,6,0.5,1,1,1.0,0,6,6,4,1,1,2,3,12,-8,1
22023,1641706,0022300281,"DEC 02, 2023",CHA vs. MIN,L,36,5,13,0.385,2,4,0.5,2,2,1.0,1,4,5,3,0,2,2,3,14,-8,1
22023,1641706,0022300057,"NOV 28, 2023",CHA @ NYK,L,36,7,18,0.389,4,8,0.5,0,0,0.0,0,3,3,2,1,0,3,2,18,-24,1
22023,1641706,0022300248,"NOV 26, 2023",CHA @ ORL,L,33,7,11,0.636,2,3,0.667,4,5,0.8,0,5,5,1,1,0,2,5,20,-1,1
22023,1641706,0022300225,"NOV 22, 2023",CHA vs. WAS,W,31,6,12,0.5,3,6,0.5,0,0,0.0,0,0,0,3,1,0,0,2,15,-2,1
22023,1641706,0022300217,"NOV 20, 2023",CHA vs. BOS,W,40,4,12,0.333,1,4,0.25,0,0,0.0,4,3,7,4,2,1,2,2,9,22,1
22023,1641706,0022300202,"NOV 18, 2023",CHA vs. NYK,L,34,10,15,0.667,5,7,0.714,4,4,1.0,0,3,3,2,0,0,2,3,29,-7,1
22023,1641706,0022300027,"NOV 17, 2023",CHA vs. MIL,L,27,5,12,0.417,0,3,0.0,0,1,0.0,2,2,4,3,1,0,1,2,10,-24,1
22023,1641706,0022300177,"NOV 12, 2023",CHA @ NYK,L,10,5,6,0.833,1,2,0.5,0,1,0.0,1,2,3,0,0,0,0,0,11,4,1
22023,1641706,0022300009,"NOV 10, 2023",CHA @ WAS,W,32,5,16,0.313,0,6,0.0,2,2,1.0,2,1,3,2,1,2,1,5,12,3,1
22023,1641706,0022300157,"NOV 08, 2023",CHA vs. WAS,L,30,5,11,0.455,1,2,0.5,2,3,0.667,2,3,5,2,1,0,2,2,13,-11,1
22023,1641706,0022300143,"NOV 05, 2023",CHA @ DAL,L,36,3,12,0.25,0,5,0.0,1,2,0.5,0,1,1,1,1,0,0,3,7,-9,1
22023,1641706,0022300133,"NOV 04, 2023",CHA @ IND,W,34,4,7,0.571,0,2,0.0,2,2,1.0,1,2,3,1,0,1,0,4,10,17,1
22023,1641706,0022300122,"NOV 01, 2023",CHA @ HOU,L,24,4,9,0.444,1,3,0.333,1,2,0.5,1,4,5,2,0,0,1,5,10,-6,1
22023,1641706,0022300101,"OCT 30, 2023",CHA vs. BKN,L,36,7,16,0.438,2,5,0.4,6,6,1.0,4,5,9,2,0,1,0,3,22,-4,1
22023,1641706,0022300077,"OCT 27, 2023",CHA vs. DET,L,33,6,13,0.462,2,4,0.5,3,4,0.75,2,4,6,2,1,1,3,4,17,-2,1
22023,1641706,0022300063,"OCT 25, 2023",CHA vs. ATL,W,25,5,9,0.556,3,7,0.429,0,0,0.0,0,3,3,2,0,0,1,3,13,-13,1
22023,203552,0022300858,"MAR 01, 2024",CHA @ PHI,L,23,2,8,0.25,1,3,0.333,0,0,0.0,1,1,2,2,1,0,0,2,5,-9,1
22023,203552,0022300849,"FEB 29, 2024",CHA vs. MIL,L,16,5,7,0.714,2,3,0.667,1,1,1.0,0,2,2,1,1,0,2,2,13,-6,1
22023,203552,0022300840,"FEB 27, 2024",CHA @ MIL,L,20,1,6,0.167,1,3,0.333,5,5,1.0,0,4,4,4,0,1,1,1,8,-20,1
22023,203552,0022300811,"FEB 23, 2024",CHA @ GSW,L,25,2,8,0.25,0,3,0.0,2,3,0.667,0,2,2,3,0,1,0,2,6,-4,1
22023,203552,0022300801,"FEB 22, 2024",CHA @ UTA,W,19,4,8,0.5,1,4,0.25,1,1,1.0,1,1,2,0,0,0,1,0,10,3,1
22023,203552,0022300777,"FEB 14, 2024",CHA vs. ATL,W,17,4,8,0.5,1,4,0.25,0,0,0.0,0,0,0,1,0,0,0,0,9,-8,1
22023,203552,0022300761,"FEB 12, 2024",CHA vs. IND,W,19,7,11,0.636,2,5,0.4,2,2,1.0,0,2,2,2,1,0,0,0,18,15,1
22023,203552,0022300751,"FEB 10, 2024",CHA vs. MEM,W,20,1,3,0.333,1,3,0.333,0,0,0.0,1,1,2,1,2,1,1,0,3,4,1
22023,203552,0022300680,"JAN 31, 2024",DAL @ MIN,L,17,3,8,0.375,0,3,0.0,3,3,1.0,1,2,3,3,0,0,2,0,9,-11,1
22023,203552,0022300666,"JAN 29, 2024",DAL vs. ORL,W,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,1
22023,203552,0022300651,"JAN 27, 2024",DAL vs. SAC,L,11,3,5,0.6,1,3,0.333,0,0,0.0,1,1,2,1,0,0,0,1,7,7,1
22023,203552,0022300577,"JAN 17, 2024",DAL @ LAL,L,5,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-9,1
22023,203552,0022300556,"JAN 15, 2024",DAL vs. NOP,W,7,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-2,1
22023,203552,0022300547,"JAN 13, 2024",DAL vs. NOP,L,12,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,0,1,0,0,3,3,1,1
22023,203552,0022300530,"JAN 11, 2024",DAL vs. NYK,W,10,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,2,1
22023,203552,0022300515,"JAN 09, 2024",DAL vs. MEM,L,10,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,1,2,-8,1
22023,203552,0022300501,"JAN 07, 2024",DAL vs. MIN,W,12,0,3,0.0,0,2,0.0,0,0,0.0,0,3,3,0,1,0,1,1,0,0,1
22023,203552,0022300487,"JAN 05, 2024",DAL vs. POR,W,20,4,9,0.444,1,4,0.25,0,0,0.0,1,1,2,1,0,0,0,2,9,12,1
22023,203552,0022300472,"JAN 03, 2024",DAL vs. POR,W,15,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,0,0,28,1
22023,203552,0022300423,"DEC 28, 2023",DAL @ MIN,L,30,3,8,0.375,2,4,0.5,3,4,0.75,0,2,2,3,0,0,3,2,11,6,1
22023,203552,0022300420,"DEC 27, 2023",DAL vs. CLE,L,28,6,11,0.545,5,9,0.556,2,2,1.0,1,3,4,1,2,0,0,1,19,0,1
22023,203552,0022300405,"DEC 25, 2023",DAL @ PHX,W,6,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,4,1
22023,203552,0022300385,"DEC 22, 2023",DAL @ HOU,L,18,0,7,0.0,0,2,0.0,0,0,0.0,0,2,2,0,2,0,2,1,0,-23,1
22023,203552,0022300356,"DEC 18, 2023",DAL @ DEN,L,7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-1,1
22023,203552,0022300341,"DEC 16, 2023",DAL @ POR,W,14,2,6,0.333,2,3,0.667,1,1,1.0,0,2,2,1,0,0,1,3,7,17,1
22023,203552,0022300306,"DEC 12, 2023",DAL vs. LAL,W,12,1,2,0.5,1,2,0.5,0,0,0.0,1,1,2,0,0,1,0,0,3,4,1
22023,203552,0022300299,"DEC 11, 2023",DAL @ MEM,W,20,2,5,0.4,1,3,0.333,1,1,1.0,1,2,3,2,1,0,0,1,6,8,1
22023,203552,0022301226,"DEC 08, 2023",DAL @ POR,W,18,2,5,0.4,2,4,0.5,1,1,1.0,1,1,2,1,0,0,1,1,7,14,1
22023,203552,0022301213,"DEC 06, 2023",DAL vs. UTA,W,19,4,7,0.571,2,3,0.667,0,0,0.0,1,1,2,2,2,0,0,0,10,26,1
22023,203552,0022300287,"DEC 02, 2023",DAL vs. OKC,L,36,4,15,0.267,4,9,0.444,0,0,0.0,3,2,5,3,1,1,0,2,12,14,1
22023,203552,0022300277,"DEC 01, 2023",DAL vs. MEM,L,16,5,10,0.5,2,4,0.5,0,0,0.0,0,2,2,2,1,0,0,2,12,-5,1
22023,203552,0022300059,"NOV 28, 2023",DAL vs. HOU,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1
22023,203552,0022300244,"NOV 25, 2023",DAL @ LAC,L,8,1,5,0.2,1,4,0.25,0,0,0.0,0,0,0,0,0,0,0,2,3,-4,1
22023,203552,0022300238,"NOV 22, 2023",DAL @ LAL,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1
22023,203552,0022300205,"NOV 18, 2023",DAL @ MIL,L,9,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,-10,1
22023,203552,0022300192,"NOV 15, 2023",DAL @ WAS,W,20,6,6,1.0,2,2,1.0,1,1,1.0,0,2,2,2,1,0,0,1,15,-3,1
22023,203552,0022300022,"NOV 14, 2023",DAL @ NOP,L,13,0,4,0.0,0,4,0.0,3,3,1.0,0,3,3,2,3,0,1,1,3,4,1
22023,203552,0022300183,"NOV 12, 2023",DAL @ NOP,W,6,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-11,1
22023,203552,0022300014,"NOV 10, 2023",DAL vs. LAC,W,7,1,2,0.5,1,2,0.5,2,3,0.667,0,0,0,0,0,0,0,0,5,-2,1
22023,203552,0022300006,"NOV 03, 2023",DAL @ DEN,L,5,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,1,0,0,1,0,4,1
22023,203552,0022300124,"NOV 01, 2023",DAL vs. CHI,W,12,2,5,0.4,0,1,0.0,0,0,0.0,2,1,3,0,0,0,1,0,4,-5,1
22023,203552,0022300106,"OCT 30, 2023",DAL @ MEM,W,15,1,5,0.2,1,3,0.333,0,0,0.0,0,2,2,2,1,1,1,2,3,14,1
22023,203552,0022300084,"OCT 27, 2023",DAL vs. BKN,W,9,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,1,2,1,1
22023,203552,0022300073,"OCT 25, 2023",DAL @ SAS,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,1
22023,201959,0022301197,"APR 14, 2024",DET @ SAS,L,8,1,3,0.333,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,2,-11,1
22023,201959,0022301181,"APR 12, 2024",DET @ DAL,W,12,4,6,0.667,0,0,0.0,0,0,0.0,1,4,5,2,0,1,0,1,8,8,1
22023,201959,0022301128,"APR 06, 2024",DET @ BKN,L,9,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,1,5,1,1
22023,201959,0022300984,"MAR 18, 2024",DET @ BOS,L,11,1,2,0.5,1,2,0.5,0,0,0.0,0,2,2,0,1,0,0,1,3,-3,1
22023,201959,0022300778,"FEB 14, 2024",NYK @ ORL,L,9,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,1,0,0,-4,1
22023,201959,0022300765,"FEB 12, 2024",NYK @ HOU,L,5,0,1,0.0,0,0,0.0,0,0,0.0,2,0,2,1,0,0,0,2,0,1,1
22023,201959,0022300755,"FEB 10, 2024",NYK vs. IND,L,19,0,4,0.0,0,0,0.0,0,0,0.0,0,3,3,1,0,0,0,2,0,-1,1
22023,201959,0022300736,"FEB 08, 2024",NYK vs. DAL,L,22,0,3,0.0,0,1,0.0,0,0,0.0,2,2,4,1,0,0,1,4,0,8,1
22023,201959,0022300722,"FEB 06, 2024",NYK vs. MEM,W,13,0,1,0.0,0,1,0.0,2,2,1.0,0,1,1,1,0,0,1,0,2,-2,1
22023,201959,0022300671,"JAN 30, 2024",NYK vs. UTA,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
22023,201959,0022300451,"JAN 01, 2024",NYK vs. MIN,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-1,1
22023,201959,0022300441,"DEC 30, 2023",NYK @ IND,L,14,1,3,0.333,0,0,0.0,0,0,0.0,2,0,2,1,0,0,1,4,2,-13,1
22023,201959,0022300429,"DEC 29, 2023",NYK @ ORL,L,15,1,1,1.0,0,0,0.0,0,0,0.0,0,4,4,0,0,1,0,4,2,7,1
22023,201959,0022300419,"DEC 27, 2023",NYK @ OKC,L,10,2,2,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,2,4,-16,1
22023,201959,0022300401,"DEC 25, 2023",NYK vs. MIL,W,15,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,3,0,3,0,2,0,4,1
22023,201959,0022300388,"DEC 23, 2023",NYK vs. MIL,L,15,1,2,0.5,0,1,0.0,0,0,0.0,1,0,1,1,0,0,0,2,2,-5,1
22023,201959,0022300368,"DEC 20, 2023",NYK @ BKN,W,13,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,0,0,2,0,3,2,5,1
22023,201959,0022300359,"DEC 18, 2023",NYK @ LAL,W,6,0,0,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,1,2,0,-8,1
22023,201959,0022300343,"DEC 16, 2023",NYK @ LAC,L,6,1,3,0.333,0,2,0.0,0,0,0.0,1,0,1,0,1,0,0,0,2,2,1
22023,201959,0022300333,"DEC 15, 2023",NYK @ PHX,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1
